project_code,project_name,snapshot_date,target_cost_overrun_pct,prediction,fold
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-06-01,0.0,-0.0026530139651631144,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-08-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-11-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2024-12-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-01-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-02-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-03-01,0.0,-0.00083222702810722,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-04-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-05-01,0.0,0.0,4
N18000374,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART H,2025-06-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-08-01,0.0,0.0,4
N18000379,1354 TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-09-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-11-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2024-12-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-01-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-02-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-03-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-04-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-05-01,0.0,0.0,4
N18000379,TS FOR EVACUATION POWER FROM REZ IN RAJASTHAN (20GW) UNDER PHASE-III PART E2,2025-06-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2024-11-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2024-12-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2025-01-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2025-02-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2025-03-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH- III PART D [SIKAR KHETRI TRANSMISSI,2025-04-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2025-05-01,0.0,0.0,4
N18000389,TS FOR EVACUATION OF POWER FROM REZ IN RAJASTHAN (20GW) UNDER PH-III PART D [SIKAR KHETRI TRANSMISSI,2025-06-01,0.0,0.0,4
611660,Establishment of Khavda Pooling Station-2 KPS2 in Khavda RE Park KPS2 TRANSMISSION SYSTEM LIMITED,2025-07-01,0.0,-0.005355961479077286,5
611660,Establishment of Khavda Pooling Station-2 KPS2 in Khavda RE Park KPS2 TRANSMISSION SYSTEM LIMITED,2025-08-01,0.0,-0.006668283146453608,5
611660,Establishment of Khavda Pooling Station-2 KPS2 in Khavda RE Park KPS2 TRANSMISSION SYSTEM LIMITED,2025-09-01,0.0,-0.008372161677631539,5
611660,Establishment of Khavda Pooling Station-2 KPS2 in Khavda RE Park KPS2 TRANSMISSION SYSTEM LIMITED,2025-10-01,0.0,-0.011134714141080106,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-08-01,31.08134282075311,11.33836979274114,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-11-01,31.08134282075311,11.391081153387608,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2024-12-01,31.08134282075311,11.390683902347197,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-01-01,31.08134282075311,11.390683902347197,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-02-01,31.08134282075311,10.943785348711355,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-03-01,31.08134282075311,31.00067853790332,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-04-01,31.08134282075311,29.643204274342406,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-05-01,31.08134282075311,31.00067853790332,5
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,2025-06-01,31.08134282075311,31.0300647603814,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,0.0,-0.00024186946491029768,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-11-01,0.0,-0.0002505519585224622,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-01-01,0.0,-0.0002505519585224622,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-02-01,0.0,0.6580749653895326,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-03-01,0.0,4.207160748628884,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-04-01,0.0,4.868738236746597,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-05-01,0.0,5.105023946839521,5
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-06-01,0.0,4.981414038424001,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-08-01,0.0,0.0,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-09-01,0.0,-0.0002995460296196764,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-11-01,0.0,-0.00046327305202049327,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-12-01,0.0,-0.00046327305202049327,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-01-01,0.0,-0.00046327305202049327,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-02-01,0.0,-0.00046327305202049327,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-03-01,0.0,-0.00046327305202049327,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-04-01,0.0,0.6578622442960346,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-05-01,0.0,5.254688850822455,5
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-06-01,0.0,5.255684074455431,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-08-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-09-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-12-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-01-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-02-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-03-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-04-01,0.0,0.0,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-05-01,0.0,-0.004050750943685514,5
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-06-01,0.0,-0.010373308832944135,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-08-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-09-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-11-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2024-12-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-01-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-02-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-03-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-04-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-05-01,0.0,0.0,5
N18000384,TS FOR EVACUATION OF ADDITIONAL 7GW RE POWER FROM KHAVDA RE PARK UNDER PHASE-III PART B [VATAMAN TRA,2025-06-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,2024-08-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A&B) AND GADAG II (PHASE A) IN KARNATAK,2024-09-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2024-12-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-01-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-02-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-03-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-04-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-05-01,0.0,0.0,5
N18000385,TS FOR INTRGRATION OF RE ZONE (PHASE II) IN KOPPAL II (PHASE A and B) AND GADAG II (PHASE A) IN KARN,2025-06-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-08-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-09-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-11-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2024-12-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-01-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-02-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-03-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-04-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-05-01,0.0,0.0,5
N18000388,"TS FOR SOLAR ENERGY ZONE IN BIDAR (2500MW), KARNATAKA [BIDAR TRANSMISSION LTD]",2025-06-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2024-11-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2024-12-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2025-01-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2025-02-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2025-03-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2025-04-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART-E,2025-05-01,0.0,0.0,5
N18000394,TS FOR EVACUATION POWER FROM RAJASTHAN REZ PH-IV (PART-2:5.5GW) (JAISALMER/BARMER COMPLEX) PART- E,2025-06-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2024-12-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-01-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-02-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-03-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-04-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-05-01,0.0,0.0,5
N18000395,AUGMENTATION OF 1500MVA 3RD 765/400KV TRANSFORMATION CAPACITY AT KURNOOL NEW SUBSTATION,2025-06-01,0.0,0.0,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-01-01,0.0,1.576671753998203,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-02-01,0.0,1.576671753998203,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-03-01,0.0,1.576671753998203,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-04-01,0.0,1.576671753998203,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-05-01,0.0,1.576671753998203,5
N18000400,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM POTENTIAL RENEWABLE ENERGY ZONE IN KHAVDA AREA OF G,2025-06-01,0.0,1.576671753998203,5
N18000402,PROVISION OF DYNAMIC REACTIVE COMPENSATION AT KHAVDA POOLING STATION 1 [KPS1] AND KHAVDA POOLING STA,2025-02-01,0.0,0.0,5
N18000402,PROVISION OF DYNAMIC REACTIVE COMPENSATION AT KHAVDA POOLING STATION 1 [KPS1] AND KHAVDA POOLING STA,2025-03-01,0.0,0.0,5
N18000402,PROVISION OF DYNAMIC REACTIVE COMPENSATION AT KHAVDA POOLING STATION 1 [KPS1] AND KHAVDA POOLING STA,2025-04-01,0.0,0.0,5
N18000402,PROVISION OF DYNAMIC REACTIVE COMPENSATION AT KHAVDA POOLING STATION 1 [KPS1] AND KHAVDA POOLING STA,2025-05-01,0.0,0.0,5
N18000402,PROVISION OF DYNAMIC REACTIVE COMPENSATION AT KHAVDA POOLING STATION 1 [KPS1] AND KHAVDA POOLING STA,2025-06-01,0.0,0.0,5
N18000404,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3 (6 GW)] [BIKANER COMPLE,2025-05-01,0.0,1.576671753998203,5
N18000404,TRANSMISSION SYSTEM FOR EVACUATION OF POWER FROM RAJASTHAN REZ PH-IV [PART-3 (6 GW)] [BIKANER COMPLE,2025-06-01,0.0,1.576671753998203,5
N18000408,TRANSMISSION SYSTEM UNDER ISTS FOR EVACUATION OF POWER FROM KUDANKULAM UNIT - 3 AND 4 (2X1000 MW),2025-06-01,0.0,0.0,5
