project_code,project_name,snapshot_date,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,project_category,progress_velocity,expenditure_velocity,expenditure_progress_gap,schedule_slippage_months,schedule_pressure_ratio,budget_consumption_ratio,target_cost_overrun_pct,target_schedule_overrun_months
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-03-01,359.47,292.16,82.0,19,37,-18,81.2752107269035,Transmission_System,-12.0,0.5563746626978627,-0.7247892730965049,18,1.9473684210526316,0.8127521072690349,0.0,20.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-04-01,359.47,314.16,84.0,19,38,-19,87.39533201657996,Transmission_System,2.0,6.120121289676462,3.3953320165799568,19,2.0,0.8739533201657995,0.0,21.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-05-01,359.47,319.16,90.0,19,39,-20,88.78626867332461,Transmission_System,6.0,1.3909366567446568,-1.2137313266753864,20,2.0526315789473686,0.8878626867332461,0.0,22.0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-06-01,359.47,327.28,90.0,19,40,-21,91.0451498038779,Transmission_System,0.0,2.258881130553291,1.045149803877905,21,2.1052631578947367,0.910451498038779,0.0,23.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-08-01,1666.0,1290.22,80.0,18,27,-9,77.44417767106843,Transmission_System,0.0,0.0,-2.555822328931569,9,1.5,0.7744417767106843,0.0,13.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2024-12-01,1666.0,1425.62,83.0,18,31,-13,85.57142857142857,Transmission_System,0.75,2.031812725090034,2.5714285714285694,13,1.7222222222222223,0.8557142857142856,0.0,16.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-01-01,1666.0,1428.62,83.0,18,32,-14,85.75150060024009,Transmission_System,0.0,0.1800720288115229,2.7515006002400924,14,1.7777777777777777,0.8575150060024009,0.0,16.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-02-01,1666.0,1442.62,86.0,18,33,-15,86.59183673469387,Transmission_System,3.0,0.8403361344537785,0.5918367346938709,15,1.8333333333333333,0.8659183673469387,0.0,18.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-03-01,1666.0,1449.62,88.0,18,34,-16,87.01200480192077,Transmission_System,2.0,0.4201680672268963,-0.9879951980792328,16,1.8888888888888888,0.8701200480192077,0.0,18.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-04-01,1666.0,1490.62,90.3,18,35,-17,89.47298919567827,Transmission_System,2.299999999999997,2.4609843937574993,-0.8270108043217306,17,1.9444444444444444,0.8947298919567827,0.0,21.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-05-01,1666.0,1511.62,92.7,18,36,-18,90.73349339735891,Transmission_System,2.4000000000000057,1.2605042016806465,-1.9665066026410896,18,2.0,0.9073349339735892,33.13325330132052,21.0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,2025-06-01,1666.0,2029.28,94.1,18,37,-19,121.80552220888354,Transmission_System,1.3999999999999917,31.072028811524632,27.70552220888355,19,2.0555555555555554,1.2180552220888354,33.13325330132052,22.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-08-01,186.19,58.93,64.0,32,25,7,31.6504645791933,Transmission_System,0.0,0.0,-32.3495354208067,0,0.78125,0.316504645791933,0.0,0.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-11-01,186.19,66.53,68.0,32,28,4,35.73231645093722,Transmission_System,1.3333333333333333,1.360617290581306,-32.26768354906278,0,0.875,0.3573231645093722,0.0,0.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2024-12-01,186.19,67.53,87.0,32,29,3,36.2694022235351,Transmission_System,19.0,0.5370857725978837,-50.7305977764649,0,0.90625,0.362694022235351,0.0,0.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-01-01,186.19,69.53,90.0,32,30,2,37.34357376873087,Transmission_System,3.0,1.0741715451957674,-52.65642623126913,0,0.9375,0.3734357376873087,0.0,0.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-02-01,186.19,70.53,91.0,32,31,1,37.880659541328754,Transmission_System,1.0,0.5370857725978837,-53.119340458671246,0,0.96875,0.3788065954132875,0.0,0.0
N18000338,TRANSMISSION NETWORK EXPANSION IN GUJARAT TO INCREASE ATC FROM ISTS: PART C,2025-03-01,186.19,71.53,100.0,32,32,0,38.41774531392664,Transmission_System,9.0,0.5370857725978837,-61.58225468607336,0,1.0,0.3841774531392664,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-08-01,307.87,72.11,51.0,36,22,14,23.42222366583298,Transmission_System,0.0,0.0,-27.57777633416702,0,0.6111111111111112,0.2342222366583298,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-11-01,307.87,101.31,59.0,36,25,11,32.90674635398057,Transmission_System,2.6666666666666665,3.161507562715864,-26.093253646019427,0,0.6944444444444444,0.3290674635398057,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2024-12-01,307.87,125.31,62.0,36,26,10,40.70224445382792,Transmission_System,3.0,7.79549809984735,-21.297755546172077,0,0.7222222222222222,0.4070224445382792,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-01-01,307.87,135.31,68.0,36,27,9,43.95036866209764,Transmission_System,6.0,3.248124208269715,-24.04963133790236,0,0.75,0.4395036866209764,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-02-01,307.87,163.31,80.0,36,28,8,53.04511644525287,Transmission_System,12.0,9.094747783155237,-26.954883554747127,0,0.7777777777777778,0.5304511644525287,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-03-01,307.87,184.31,89.0,36,29,7,59.86617728261928,Transmission_System,9.0,6.82106083736641,-29.133822717380717,0,0.8055555555555556,0.5986617728261928,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-04-01,307.87,184.31,89.0,36,30,6,59.86617728261928,Transmission_System,0.0,0.0,-29.133822717380717,0,0.8333333333333334,0.5986617728261928,0.0,0.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-05-01,307.87,234.9,99.9,36,31,5,76.29843765225583,Transmission_System,10.900000000000006,16.432260369636545,-23.601562347744174,0,0.8611111111111112,0.7629843765225582,0.0,-4.0
N18000343,SYSTEM STRENGTHENING SCHEME FOR EASTERN AND NORTH EASTERN REGION,2025-06-01,307.87,298.87,100.0,36,32,4,97.07668821255724,Transmission_System,0.0999999999999943,20.778250560301416,-2.9233117874427563,0,0.8888888888888888,0.9707668821255724,0.0,-4.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-08-01,385.84,85.61,37.0,9,18,-9,22.187953555878085,Transmission_System,0.0,0.0,-14.812046444121917,9,2.0,0.2218795355587808,0.0,10.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-09-01,385.84,136.71,50.0,9,19,-10,35.43178519593614,Transmission_System,13.0,13.243831640058058,-14.568214804063857,10,2.111111111111111,0.3543178519593614,0.0,14.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-11-01,385.84,186.71,63.0,9,21,-12,48.39052456976986,Transmission_System,6.5,6.479369686916858,-14.60947543023014,12,2.3333333333333335,0.4839052456976986,0.0,14.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2024-12-01,385.84,200.71,71.0,9,22,-13,52.0189715944433,Transmission_System,8.0,3.6284470246734415,-18.9810284055567,13,2.4444444444444446,0.520189715944433,0.0,15.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-01-01,385.84,206.71,78.0,9,23,-14,53.57402031930334,Transmission_System,7.0,1.5550487248600362,-24.425979680696663,14,2.5555555555555554,0.5357402031930334,0.0,16.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-02-01,385.84,251.71,85.0,9,24,-15,65.23688575575368,Transmission_System,7.0,11.66286543645034,-19.763114244246324,15,2.6666666666666665,0.6523688575575367,0.0,16.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-03-01,385.84,252.71,89.0,9,25,-16,65.49606054323036,Transmission_System,4.0,0.259174787476681,-23.503939456769643,16,2.7777777777777777,0.6549606054323036,0.0,18.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-04-01,385.84,258.71,91.0,9,26,-17,67.0511092680904,Transmission_System,2.0,1.5550487248600433,-23.9488907319096,17,2.888888888888889,0.670511092680904,0.0,19.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-05-01,385.84,369.79,93.0,9,27,-18,95.8402446609994,Transmission_System,2.0,28.789135392909003,2.840244660999403,18,3.0,0.958402446609994,0.0,19.0
N18000350,WESTERN REGION EXPANSION SCHEME XXV,2025-06-01,385.84,370.41,95.0,9,28,-19,96.00093302923491,Transmission_System,2.0,0.1606883682355118,1.0009330292349148,19,3.111111111111111,0.9600093302923492,0.0,21.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-08-01,524.04,307.27,56.0,32,17,15,58.634837035340816,Transmission_System,0.0,0.0,2.6348370353408157,0,0.53125,0.5863483703534081,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-11-01,524.04,320.97,58.0,32,20,12,61.24914128692467,Transmission_System,0.6666666666666666,0.871434750527951,3.2491412869246687,0,0.625,0.6124914128692467,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2024-12-01,524.04,320.97,72.0,32,21,11,61.24914128692467,Transmission_System,14.0,0.0,-10.750858713075331,0,0.65625,0.6124914128692467,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-01-01,524.04,324.97,75.0,32,22,10,62.01244179833601,Transmission_System,3.0,0.7633005114113445,-12.987558201663989,0,0.6875,0.6201244179833602,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-02-01,524.04,329.97,84.0,32,23,9,62.9665674376002,Transmission_System,9.0,0.954125639264184,-21.033432562399803,0,0.71875,0.629665674376002,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-03-01,524.04,347.97,92.0,32,24,8,66.40141973895123,Transmission_System,8.0,3.434852301351036,-25.598580261048767,0,0.75,0.6640141973895123,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-04-01,524.04,359.97,99.0,32,25,7,68.69132127318527,Transmission_System,7.0,2.2899015342340334,-30.308678726814733,0,0.78125,0.6869132127318527,0.0,0.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-05-01,524.04,359.97,99.0,32,26,6,68.69132127318527,Transmission_System,0.0,0.0,-30.308678726814733,0,0.8125,0.6869132127318527,0.0,-5.0
N18000351,EASTERN REGION EXPANSION SCHEME XXIX,2025-06-01,524.04,482.12,99.8,32,27,5,92.00061064040914,Transmission_System,0.7999999999999972,23.30928936722387,-7.799389359590862,0,0.84375,0.9200061064040912,0.0,-4.0
N18000353,ER WR TRANSMISSION LIMITED,2024-08-01,281.16,27.14,26.0,24,17,7,9.652866695120215,Other_Power_Transmission,0.0,0.0,-16.347133304879783,0,0.7083333333333334,0.0965286669512021,0.0,0.0
N18000353,ER WR TRANSMISSION LIMITED,2024-11-01,281.16,54.14,50.0,24,20,4,19.25593967847489,Other_Power_Transmission,8.0,3.201024327784891,-30.74406032152511,0,0.8333333333333334,0.1925593967847488,0.0,0.0
N18000353,ER WR TRANSMISSION LIMITED,2024-12-01,281.16,62.14,57.0,24,21,3,22.1012946365059,Other_Power_Transmission,7.0,2.845354958031013,-34.8987053634941,0,0.875,0.221012946365059,0.0,0.0
N18000353,ER WR TRANSMISSION LIMITED,2025-01-01,281.16,89.14,63.0,24,22,2,31.704367619860573,Other_Power_Transmission,6.0,9.603072983354672,-31.295632380139427,0,0.9166666666666666,0.3170436761986057,0.0,0.0
N18000353,ER WR TRANSMISSION LIMITED,2025-02-01,281.16,99.14,84.0,24,23,1,35.261061317399346,Other_Power_Transmission,21.0,3.5566936975387726,-48.738938682600654,0,0.9583333333333334,0.3526106131739934,0.0,0.0
N18000353,ER WR TRANSMISSION LIMITED,2025-03-01,281.16,129.14,84.0,24,24,0,45.93114241001564,Other_Power_Transmission,0.0,10.670081092616291,-38.06885758998436,0,1.0,0.4593114241001564,0.0,1.0
N18000353,ER WR TRANSMISSION LIMITED,2025-04-01,281.16,162.14,91.0,24,25,-1,57.668231611893574,Other_Power_Transmission,7.0,11.737089201877936,-33.331768388106426,1,1.0416666666666667,0.5766823161189357,0.0,2.0
N18000353,ER WR TRANSMISSION LIMITED,2025-05-01,281.16,217.88,98.8,24,26,-2,77.49324228197467,Other_Power_Transmission,7.799999999999997,19.8250106700811,-21.306757718025324,2,1.0833333333333333,0.7749324228197467,0.0,3.0
N18000353,ER WR TRANSMISSION LIMITED,2025-06-01,281.16,281.15,100.0,24,27,-3,99.99644330630244,Other_Power_Transmission,1.2000000000000028,22.503201024327765,-0.0035566936975612,3,1.125,0.9999644330630244,0.0,3.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-08-01,271.69,108.34,50.0,18,17,1,39.876329640398986,Transmission_System,0.0,0.0,-10.123670359601014,0,0.9444444444444444,0.3987632964039898,0.0,1.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-09-01,271.69,117.04,54.0,18,18,0,43.078508594353856,Transmission_System,4.0,3.2021789539548706,-10.921491405646144,0,1.0,0.4307850859435385,0.0,3.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-11-01,271.69,148.03,69.0,18,20,-2,54.484890868268984,Transmission_System,7.5,5.703191136957564,-14.515109131731016,2,1.1111111111111112,0.5448489086826899,0.0,4.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2024-12-01,271.69,153.03,77.0,18,21,-3,56.32522360042695,Transmission_System,8.0,1.840332732157968,-20.674776399573048,3,1.1666666666666667,0.5632522360042695,0.0,5.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-01-01,271.69,173.03,87.0,18,22,-4,63.68655452905886,Transmission_System,10.0,7.361330928631908,-23.31344547094114,4,1.2222222222222223,0.6368655452905886,0.0,5.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-02-01,271.69,179.03,97.0,18,23,-5,65.89495380764842,Transmission_System,10.0,2.2083992785895603,-31.10504619235158,5,1.2777777777777777,0.6589495380764842,0.0,7.0
N18000354,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME XXVII,2025-03-01,271.69,186.03,100.0,18,24,-6,68.47141963266958,Transmission_System,3.0,2.5764658250211596,-31.52858036733042,6,1.3333333333333333,0.6847141963266958,0.0,6.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,2024-08-01,260.3,56.59,60.0,24,17,7,21.740299654245103,Transmission_System,0.0,0.0,-38.259700345754894,0,0.7083333333333334,0.217402996542451,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,2024-09-01,260.3,106.79,78.0,24,18,6,41.02573953131003,Transmission_System,18.0,19.285439877064928,-36.97426046868997,0,0.75,0.4102573953131003,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,2024-11-01,260.3,128.79,89.0,24,20,4,49.477525931617365,Transmission_System,5.5,4.225893200153667,-39.522474068382635,0,0.8333333333333334,0.4947752593161736,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,2024-12-01,260.3,145.79,94.0,24,21,3,56.0084517864003,Transmission_System,5.0,6.530925854782936,-37.9915482135997,0,0.875,0.560084517864003,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME-XXVIII AND XXIX,2025-01-01,260.3,172.79,98.0,24,22,2,66.38109873223203,Transmission_System,4.0,10.372646945831733,-31.618901267767967,0,0.9166666666666666,0.6638109873223204,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,2025-02-01,260.3,180.79,98.0,24,23,1,69.45447560507107,Transmission_System,0.0,3.0733768728390345,-28.545524394928933,0,0.9583333333333334,0.6945447560507106,0.0,0.0
N18000355,TRANSMISSION SYSTEM ASSOCIATED WITH WESTERN REGION EXPANSION SCHEME- XXVIII AND XXIX,2025-03-01,260.3,187.79,100.0,24,24,0,72.14368036880522,Transmission_System,2.0,2.6892047637341534,-27.85631963119478,0,1.0,0.7214368036880522,0.0,0.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2024-08-01,1433.28,485.77,40.0,18,17,1,33.89219133735209,Transmission_System,0.0,0.0,-6.107808662647912,0,0.9444444444444444,0.3389219133735209,0.0,3.0
N18000356,1346  TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2024-09-01,1433.28,540.47,40.0,18,18,0,37.70861241348515,Transmission_System,0.0,3.816421076133061,-2.291387586514851,0,1.0,0.3770861241348515,0.0,3.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2024-12-01,1433.28,704.47,72.0,18,21,-3,49.15089863808886,Transmission_System,10.666666666666666,3.8140954082012377,-22.84910136191114,3,1.1666666666666667,0.4915089863808886,0.0,6.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-01-01,1433.28,801.47,80.0,18,22,-4,55.91859231971422,Transmission_System,8.0,6.76769368162536,-24.08140768028578,4,1.2222222222222223,0.5591859231971422,0.0,6.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-02-01,1433.28,811.47,87.0,18,23,-5,56.61629269926323,Transmission_System,7.0,0.6977003795490049,-30.383707300736777,5,1.2777777777777777,0.5661629269926323,0.0,8.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-03-01,1433.28,850.47,89.0,18,24,-6,59.33732417950436,Transmission_System,2.0,2.7210314802411304,-29.662675820495643,6,1.3333333333333333,0.5933732417950436,0.0,8.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-04-01,1433.28,956.47,90.7,18,25,-7,66.73294820272383,Transmission_System,1.7000000000000028,7.395624023219476,-23.96705179727617,7,1.3888888888888888,0.6673294820272383,0.0,12.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-05-01,1433.28,1281.27,91.9,18,26,-8,89.39425653047556,Transmission_System,1.2000000000000028,22.66130832775173,-2.5057434695244467,8,1.4444444444444444,0.8939425653047556,0.0,12.0
N18000356,TRANSMISSION SYSTEM SCHEME FOR EVACUATION OF POWER FROM REZ RAJASTHAN (8.1 GW) UNDER PHASE-II PART,2025-06-01,1433.28,1290.22,91.9,18,27,-9,90.01869837017192,Transmission_System,0.0,0.6244418396963596,-1.8813016298280871,9,1.5,0.9001869837017192,0.0,12.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-08-01,922.3,191.77,25.0,21,17,4,20.792583757996315,Substation_Grid_Equipment,0.0,0.0,-4.207416242003685,0,0.8095238095238095,0.2079258375799631,0.0,2.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-09-01,922.3,259.67,30.0,21,18,3,28.154613466334165,Substation_Grid_Equipment,5.0,7.36202970833785,-1.8453865336658344,0,0.8571428571428571,0.2815461346633416,0.0,2.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2024-12-01,922.3,350.67,70.0,21,21,0,38.02125121977664,Substation_Grid_Equipment,13.333333333333334,3.2888792511474905,-31.978748780223363,0,1.0,0.3802125121977663,0.0,2.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-01-01,922.3,465.67,74.0,21,22,-1,50.490079149951214,Substation_Grid_Equipment,4.0,12.468827930174577,-23.509920850048783,1,1.0476190476190477,0.5049007914995122,0.0,3.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-02-01,922.3,513.67,83.0,21,23,-2,55.69445950341537,Substation_Grid_Equipment,9.0,5.20438035346416,-27.305540496584623,2,1.0952380952380951,0.5569445950341537,0.0,3.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-03-01,922.3,587.67,88.0,21,24,-3,63.71787921500596,Substation_Grid_Equipment,5.0,8.023419711590584,-24.28212078499404,3,1.1428571428571428,0.6371787921500596,0.0,5.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-04-01,922.3,672.67,88.7,21,25,-4,72.93396942426543,Substation_Grid_Equipment,0.7000000000000028,9.21609020925947,-15.766030575734575,4,1.1904761904761905,0.7293396942426543,0.0,5.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-05-01,922.3,823.07,88.7,21,26,-5,89.24102786511982,Substation_Grid_Equipment,0.0,16.30705844085439,0.5410278651198155,5,1.238095238095238,0.8924102786511982,0.0,6.0
N18000357,ESTABLISHMENT OF KHAVDA POOLING STATION 3 (KPS3) IN KHAVDA RE PARK,2025-06-01,922.3,830.14,90.5,21,27,-6,90.00758972134881,Substation_Grid_Equipment,1.7999999999999972,0.7665618562289893,-0.4924102786511923,6,1.2857142857142858,0.9000758972134881,0.0,7.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2024-08-01,966.79,120.72,33.0,21,17,4,12.486682733582269,Substation_Grid_Equipment,0.0,0.0,-20.51331726641773,0,0.8095238095238095,0.1248668273358226,0.0,2.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2024-09-01,966.79,133.22,37.0,21,18,3,13.779621220740804,Substation_Grid_Equipment,4.0,1.2929384871585352,-23.220378779259196,0,0.8571428571428571,0.137796212207408,0.0,2.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2024-11-01,966.79,176.22,63.0,21,20,1,18.227329616566163,Substation_Grid_Equipment,13.0,2.2238541979126794,-44.772670383433834,0,0.9523809523809524,0.1822732961656616,0.0,2.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2024-12-01,966.79,293.22,70.0,21,21,0,30.329233856370053,Substation_Grid_Equipment,7.0,12.10190423980389,-39.67076614362995,0,1.0,0.3032923385637005,0.0,2.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-01-01,966.79,362.22,74.0,21,22,-1,37.466254305485165,Substation_Grid_Equipment,4.0,7.137020449115113,-36.533745694514835,1,1.0476190476190477,0.3746625430548516,0.0,3.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-02-01,966.79,433.22,82.0,21,23,-2,44.810144912545645,Substation_Grid_Equipment,8.0,7.34389060706048,-37.189855087454355,2,1.0952380952380951,0.4481014491254564,0.0,3.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-03-01,966.79,548.22,90.0,21,24,-3,56.70517899440417,Substation_Grid_Equipment,8.0,11.895034081858526,-33.29482100559583,3,1.1428571428571428,0.5670517899440417,0.0,5.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-04-01,966.79,646.22,93.0,21,25,-4,66.84181673372707,Substation_Grid_Equipment,3.0,10.1366377393229,-26.15818326627293,4,1.1904761904761905,0.6684181673372707,0.0,5.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-05-01,966.79,859.0,93.6,21,26,-5,88.85073283753454,Substation_Grid_Equipment,0.5999999999999943,22.008916103807465,-4.749267162465458,5,1.238095238095238,0.8885073283753454,0.0,6.0
N18000359,"KHAVDA-2, GUJARAT- ESTABLISHMENT OF KHAVDA POOLING STATION-2 (KPS2) IN KHAVDA RE PARK",2025-06-01,966.79,870.1,93.6,21,27,-6,89.99886221413131,Substation_Grid_Equipment,0.0,1.1481293765967706,-3.601137785868687,6,1.2857142857142858,0.899988622141313,0.0,8.0
