project_code,project_name,state,snapshot_date,start_date,original_doc,original_cost_cr,cumulative_expenditure_cr,physical_progress_pct,planned_duration_months,elapsed_months,months_to_original_target,expenditure_pct_of_original_cost,progress_gap_pct,project_category,target_cost_overrun_pct,target_schedule_overrun_months,delay_flag,cost_overrun_flag
617271,Eastern Region  Expansion Scheme-43 [ERES-43],"-) (-) Multi-States (Bihar, Odisha, West Bengal",2026-06,09-2024,03-2026,342.69,137.07,29.73,18,21,-3,39.998249146458896,70.27,Transmission_System,0.0,6.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,Jharkhand,2025-12,02-2012,03-2026,1842.25,1648.05,95.0,169,166,3,89.4585425430859,5.0,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,Jharkhand,2026-01,02-2012,03-2026,1842.25,1648.05,95.0,169,167,2,89.4585425430859,5.0,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,-) Jharkhand,2026-02,02-2012,03-2026,1842.25,1648.05,95.0,169,168,1,89.4585425430859,5.0,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,-) Jharkhand,2026-03,02-2012,03-2026,1842.25,1648.05,95.4,169,169,0,89.4585425430859,4.599999999999994,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,-)  Jharkhand,2026-04,02-2012,03-2026,1842.25,1648.05,96.0,169,170,-1,89.4585425430859,4.0,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,-) Jharkhand,2026-05,02-2012,03-2026,1842.25,1648.05,96.2,169,171,-2,89.4585425430859,3.799999999999997,Substation_Grid_Equipment,0.0,5.0,1,0
617326,Implementation of Transmission Systems in the State of Jharkhand consisting of 400/220/132/33 kV transmission lines and substations under Jharkhand Consultancy Project,-) (-) Jharkhand,2026-06,02-2012,03-2026,1842.25,1648.05,96.3,169,172,-3,89.4585425430859,3.700000000000003,Substation_Grid_Equipment,0.0,5.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,2025-09,02-2025,11-2026,488.29,0.11,0.0,21,7,14,0.022527596305474205,100.0,Substation_Grid_Equipment,0.0,4.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,2025-10,02-2025,11-2026,488.29,0.12,0.0,21,8,13,0.024575559605971856,100.0,Substation_Grid_Equipment,0.0,4.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,2025-11,02-2025,11-2026,488.29,0.22,0.0,21,9,12,0.04505519261094841,100.0,Substation_Grid_Equipment,0.0,4.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,2025-12,02-2025,11-2026,488.29,0.98,0.0,21,10,11,0.2007004034487702,100.0,Substation_Grid_Equipment,0.0,4.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],Gujarat,2026-01,02-2025,11-2026,488.29,2.44,0.0,21,11,10,0.49970304532142784,100.0,Substation_Grid_Equipment,0.0,4.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],-) Gujarat,2026-03,02-2025,11-2026,488.29,4.88,1.0,21,13,8,0.9994060906428557,99.0,Substation_Grid_Equipment,0.0,7.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],-) (-) Gujarat,2026-04,02-2025,11-2026,488.29,5.86,1.5,21,14,7,1.200106494091626,98.5,Substation_Grid_Equipment,0.0,7.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],-) Gujarat,2026-05,02-2025,11-2026,488.29,5.86,2.7,21,15,6,1.200106494091626,97.3,Substation_Grid_Equipment,0.0,7.0,1,0
617391,Augmentation of Transformation Capacity at Bhuj-II PS [GIS],-) (-) Gujarat,2026-06,02-2025,11-2026,488.29,9.76,4.5,21,16,5,1.9988121812857114,95.5,Substation_Grid_Equipment,0.0,7.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Gujarat,2025-10,03-2025,12-2026,581.74,0.2,0.0,21,7,14,0.03437961976140544,100.0,Substation_Grid_Equipment,0.0,3.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Gujarat,2025-11,03-2025,12-2026,581.74,0.2,0.0,21,8,13,0.03437961976140544,100.0,Substation_Grid_Equipment,0.0,3.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Gujarat,2025-12,03-2025,12-2026,581.74,1.16,0.0,21,9,12,0.19940179461615154,100.0,Substation_Grid_Equipment,0.0,3.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,Gujarat,2026-01,03-2025,12-2026,581.74,2.91,0.0,21,10,11,0.5002234675284492,100.0,Substation_Grid_Equipment,0.0,3.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,-) Gujarat,2026-02,03-2025,12-2026,581.74,5.81,1.0,21,11,10,0.9987279540688279,99.0,Substation_Grid_Equipment,0.0,3.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,-) Gujarat,2026-03,03-2025,12-2026,581.74,6.98,1.2,21,12,9,1.1998487296730498,98.8,Substation_Grid_Equipment,0.0,6.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,-)  Gujarat,2026-04,03-2025,12-2026,581.74,7.08,1.5,21,13,8,1.2170385395537524,98.5,Substation_Grid_Equipment,0.0,6.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,-) Gujarat,2026-05,03-2025,12-2026,581.74,11.63,2.0,21,14,7,1.9991748891257262,98.0,Substation_Grid_Equipment,0.0,6.0,1,0
617801,Provision of ICT Augmentation & Bus Reactor at Bhuj-II PS,-) (-) Gujarat,2026-06,03-2025,12-2026,581.74,17.45,6.0,21,15,6,2.9996218241826247,94.0,Substation_Grid_Equipment,0.0,6.0,1,0
619029,Transmission System for Reliable Power Supply to Dholera,-) Gujarat,2026-02,09-2024,03-2026,319.42,19.16,9.0,18,17,1,5.9983720493394275,91.0,Transmission_System,0.0,6.0,1,0
619029,Transmission System for Reliable Power Supply to Dholera,-) Gujarat,2026-03,09-2024,03-2026,319.42,46.31,15.0,18,18,0,14.49815290213512,85.0,Transmission_System,0.0,9.0,1,0
619029,Transmission System for Reliable Power Supply to Dholera,-) (-) Gujarat,2026-04,09-2024,03-2026,319.42,51.1,18.0,18,19,-1,15.997745914469977,82.0,Transmission_System,0.0,9.0,1,0
619029,Transmission System for Reliable Power Supply to Dholera,-) Gujarat,2026-05,09-2024,03-2026,319.42,51.1,21.0,18,20,-2,15.997745914469977,79.0,Transmission_System,0.0,9.0,1,0
619029,Transmission System for Reliable Power Supply to Dholera,-) (-) Gujarat,2026-06,09-2024,03-2026,319.42,63.88,31.0,18,21,-3,19.998747730261098,69.0,Transmission_System,0.0,9.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-07,03-2023,11-2024,3546.94,3121.3,94.0,20,28,-8,87.99979700812531,6.0,Transmission_System,0.0,13.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-08,03-2023,11-2024,3546.94,3192.25,95.0,20,29,-9,90.00011277326372,5.0,Transmission_System,0.0,13.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-09,03-2023,11-2024,3546.94,3263.18,96.0,20,30,-10,91.99986467208353,4.0,Transmission_System,0.0,13.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-10,03-2023,11-2024,3546.94,3369.59,97.0,20,31,-11,94.99991542005222,3.0,Transmission_System,0.0,14.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-11,03-2023,11-2024,3546.94,3404.59,98.0,20,32,-12,95.98668147755531,2.0,Transmission_System,0.0,14.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2025-12,03-2023,11-2024,3546.94,3440.49,98.0,20,33,-13,96.99882151939417,2.0,Transmission_System,0.0,16.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2026-01,03-2023,11-2024,3546.94,3476.0,99.0,20,34,-14,97.99996616802088,1.0,Transmission_System,0.0,16.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2026-02,03-2023,11-2024,3546.94,3511.47,99.0,20,35,-15,98.99998308401044,1.0,Transmission_System,0.0,16.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2026-03,03-2023,11-2024,3546.94,3529.2,99.68,20,36,-16,99.49985057542557,0.3199999999999932,Transmission_System,0.0,18.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2026-04,03-2023,11-2024,3546.94,3532.75,99.69,20,37,-17,99.59993684697231,0.3100000000000023,Transmission_System,0.0,18.0,1,0
900808,Transmission System for Kurnool Wind Energy Zone/ Solar Energy Zone  Part-A and Part-B,"Multi-States (Andhra Pradesh, Telangana",2026-05,03-2023,11-2024,3546.94,3532.75,99.69,20,38,-18,99.59993684697231,0.3100000000000023,Transmission_System,0.0,18.0,1,0
N18000184,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN NR UNDER FIBER OPTIC EXPANSION PROJECT (ADDITIO,,2024-08,03-2015,03-2018,197.4,161.89,96.0,36,113,-77,82.0111448834853,4.0,Communication,0.0,81.0,1,0
N18000184,ESTABLISHMENT OF FIBER OPTIC COMMUNICATION SYSTEM IN NR UNDER FIBER OPTIC EXPANSION PROJECT (ADDITIO,,2024-11,03-2015,03-2018,197.4,162.89,98.0,36,116,-80,82.5177304964539,2.0,Communication,0.0,81.0,1,0
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2024-08,12-2014,12-2018,4754.42,6684.4,77.1,48,116,-68,140.59338468204322,22.900000000000006,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,1123 COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2024-09,12-2014,12-2018,4754.42,6724.24,77.14,48,117,-69,141.43134178301452,22.86,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2024-11,12-2014,12-2018,4754.42,6869.5,77.6,48,119,-71,144.4866040442367,22.400000000000006,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2024-12,12-2014,12-2018,4754.42,6894.16,77.6,48,120,-72,145.0052792980006,22.400000000000006,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-01,12-2014,12-2018,4754.42,6938.35,77.9,48,121,-73,145.93473020894243,22.099999999999994,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-02,12-2014,12-2018,4754.42,7009.75,79.5,48,122,-74,147.4364906760446,20.5,Other_Power_Transmission,92.0175331586187,75.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-03,12-2014,12-2018,4754.42,7602.44,80.0,48,123,-75,159.9025748671762,20.0,Other_Power_Transmission,92.0175331586187,99.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-04,12-2018,03-2025,4754.42,7602.44,81.0,75,76,-1,159.9025748671762,19.0,Other_Power_Transmission,92.0175331586187,48.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-05,12-2014,12-2018,4754.42,7602.44,81.5,48,125,-77,159.9025748671762,18.5,Other_Power_Transmission,92.0175331586187,99.0,1,1
N18000249,COMPREHENSIVE SCHEME FOR THE STRENGHTENING OF THE TRANSMISSION AND DISTRIBUTION SYSTEM IN A P,,2025-06,12-2014,12-2018,4754.42,7602.44,81.7,48,126,-78,159.9025748671762,18.299999999999997,Other_Power_Transmission,92.0175331586187,99.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2024-08,12-2014,12-2018,5111.33,4925.53,95.0,48,116,-68,96.36493828416478,5.0,Other_Power_Transmission,31.08134282075311,75.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2024-11,12-2014,12-2018,5111.33,4987.61,95.3,48,119,-71,97.57949496510693,4.700000000000003,Other_Power_Transmission,31.08134282075311,75.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2024-12,12-2014,12-2018,5111.33,5020.56,95.4,48,120,-72,98.22414127047169,4.599999999999994,Other_Power_Transmission,31.08134282075311,75.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-01,12-2014,12-2018,5111.33,5026.36,95.5,48,121,-73,98.33761467171949,4.5,Other_Power_Transmission,31.08134282075311,75.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-02,12-2014,12-2018,5111.33,5066.06,95.6,48,122,-74,99.11432053888129,4.400000000000006,Other_Power_Transmission,31.08134282075311,78.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-03,12-2014,12-2018,5111.33,5276.39,95.7,48,123,-75,103.22929648447665,4.299999999999997,Other_Power_Transmission,31.08134282075311,78.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-04,12-2018,03-2025,5111.33,5276.39,95.8,75,76,-1,103.22929648447665,4.200000000000003,Other_Power_Transmission,31.08134282075311,3.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-05,12-2014,12-2018,5111.33,5276.39,95.9,48,125,-77,103.22929648447665,4.099999999999994,Other_Power_Transmission,31.08134282075311,81.0,1,1
N18000250,NORTH EASTERN REGION POWER SYSTEM IMPROVEMENT PROJECT (NERPSIP) FOR SIX (6) STATES,,2025-06,12-2014,12-2018,5111.33,5230.02,96.0,48,126,-78,102.32209620587989,4.0,Other_Power_Transmission,31.08134282075311,81.0,1,1
N18000264,HVDC BIPOLE LINK BETWEEN WR AND SR -NORTH TRICHUR - SCHEME -II AC SYSTEM STRENGTHENING AT PUGALUR EN,"MULTI STATE ) 1,931.39",2024-08,08-2017,02-2020,1931.39,1962.64,99.0,30,84,-54,101.61800568502477,1.0,Substation_Grid_Equipment,36.45871626134546,67.0,1,1
N18000264,HVDC BIPOLE LINK BETWEEN WR AND SR -NORTH TRICHUR - SCHEME -II AC SYSTEM STRENGTHENING AT PUGALUR EN,"MULTI STATE ) 1,931.39",2024-11,08-2017,02-2020,1931.39,1972.44,99.0,30,87,-57,102.12541226784855,1.0,Substation_Grid_Equipment,36.45871626134546,67.0,1,1
N18000264,HVDC BIPOLE LINK BETWEEN WR AND SR - NORTH TRICHUR - SCHEME -II AC SYSTEM STRENGTHENING AT PUGALUR EN,"MULTI STATE ) 1,931.39",2024-12,08-2017,02-2020,1931.39,1972.44,99.0,30,88,-58,102.12541226784855,1.0,Substation_Grid_Equipment,36.45871626134546,67.0,1,1
N18000264,HVDC BIPOLE LINK BETWEEN WR AND SR -NORTH TRICHUR - SCHEME -II AC SYSTEM STRENGTHENING AT PUGALUR EN,"MULTI STATE ) 1,931.39",2025-01,08-2017,02-2020,1931.39,1972.44,99.0,30,89,-59,102.12541226784855,1.0,Substation_Grid_Equipment,36.45871626134546,67.0,1,1
N18000300,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,"RAJASTHAN ) 1,184.88",2024-08,05-2021,09-2022,1184.88,840.52,97.0,16,39,-23,70.93714131388832,3.0,Transmission_System,0.0,23.0,1,0
N18000306,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-08,06-2021,12-2022,1562.0,1161.25,92.0,18,38,-20,74.3437900128041,8.0,Transmission_System,0.0,24.0,1,0
N18000306,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-11,06-2021,12-2022,1562.0,1292.25,99.0,18,41,-23,82.73047375160051,1.0,Transmission_System,0.0,24.0,1,0
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-08,06-2021,12-2022,1006.0,879.31,95.0,18,38,-20,87.40656063618289,5.0,Transmission_System,0.0,24.0,1,0
N18000307,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-11,06-2021,12-2022,1006.0,884.11,100.0,18,41,-23,87.88369781312127,0.0,Transmission_System,0.0,22.0,1,0
N18000316,NORTH EASTERN REGION STRENGTHENING SCHEME-XII,,2024-08,05-2021,03-2023,576.42,418.46,100.0,22,39,-17,72.59637070191874,0.0,Other_Power_Transmission,0.0,17.0,1,0
N18000316,NORTH EASTERN REGION STRENGTHENING SCHEME-XII,,2024-11,05-2021,03-2023,576.42,419.96,100.0,22,42,-20,72.85659761979113,0.0,Other_Power_Transmission,0.0,17.0,1,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2024-08,02-2022,04-2025,318.12,139.55,83.0,38,30,8,43.8670941782975,17.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2024-11,02-2022,04-2025,318.12,146.75,86.0,38,33,5,46.1303910474035,14.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2024-12,02-2022,04-2025,318.12,151.75,88.0,38,34,4,47.70212498428266,12.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-01,02-2022,04-2025,318.12,154.75,90.0,38,35,3,48.64516534641016,10.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-02,02-2022,04-2025,318.12,157.75,94.0,38,36,2,49.58820570853766,6.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-03,02-2022,04-2025,318.12,157.75,94.0,38,37,1,49.58820570853766,6.0,Transmission_System,0.0,0.0,0,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-04,02-2022,04-2025,318.12,169.75,95.0,38,38,0,53.36036715704765,5.0,Transmission_System,0.0,2.0,1,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-05,02-2022,04-2025,318.12,169.75,98.0,38,39,-1,53.36036715704765,2.0,Transmission_System,0.0,2.0,1,0
N18000328,TS FOR EVACUATION OF POWER FROM PAKALDUL HEP IN CHENAB VALLEY HEPS - LTA SYSTEM,,2025-06,02-2022,04-2025,318.12,254.5,98.0,38,40,-2,80.00125738714951,2.0,Transmission_System,0.0,4.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2024-11,03-2022,12-2024,288.71,131.79,44.0,33,32,1,45.64788195767379,56.0,Transmission_System,0.0,9.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2024-12,03-2022,12-2024,288.71,133.79,47.0,33,33,0,46.34061861383395,53.0,Transmission_System,0.0,9.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-01,03-2022,12-2024,288.71,133.79,47.0,33,34,-1,46.34061861383395,53.0,Transmission_System,0.0,9.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-02,03-2022,12-2024,288.71,143.79,48.0,33,35,-2,49.804301894634754,52.0,Transmission_System,0.0,7.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-03,03-2022,12-2024,288.71,144.79,48.0,33,36,-3,50.15067022271483,52.0,Transmission_System,0.0,7.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-04,03-2022,12-2024,288.71,144.79,48.0,33,37,-4,50.15067022271483,52.0,Transmission_System,0.0,7.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-05,03-2022,12-2024,288.71,149.79,48.0,33,38,-5,51.88251186311523,52.0,Transmission_System,0.0,7.0,1,0
N18000330,TRANSMISSION SYSTEM STRENGTHENING FOR SRINAGAR-LEH TRANSMISSION SYSTEM,,2025-06,03-2022,12-2024,288.71,199.53,48.0,33,39,-6,69.11087250181845,52.0,Transmission_System,0.0,9.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-08,02-2022,09-2023,359.47,191.87,63.0,19,30,-11,53.37580326591927,37.0,Transmission_System,0.0,15.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-11,02-2022,09-2023,359.47,234.97,73.0,19,33,-14,65.36567724705816,27.0,Transmission_System,0.0,18.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-01,02-2022,09-2023,359.47,271.16,79.0,19,35,-16,75.43327676857596,21.0,Transmission_System,0.0,18.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-02,02-2022,09-2023,359.47,290.16,94.0,19,36,-17,80.71883606420563,6.0,Transmission_System,0.0,20.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-03,02-2022,09-2023,359.47,292.16,82.0,19,37,-18,81.2752107269035,18.0,Transmission_System,0.0,20.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-04,02-2022,09-2023,359.47,314.16,84.0,19,38,-19,87.39533201657996,16.0,Transmission_System,0.0,21.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-05,02-2022,09-2023,359.47,319.16,90.0,19,39,-20,88.78626867332461,10.0,Transmission_System,0.0,22.0,1,0
N18000331,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-06,02-2022,09-2023,359.47,327.28,90.0,19,40,-21,91.0451498038779,10.0,Transmission_System,0.0,23.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-08,05-2022,11-2023,1666.0,1290.22,80.0,18,27,-9,77.44417767106843,20.0,Transmission_System,0.0,13.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2024-12,05-2022,11-2023,1666.0,1425.62,83.0,18,31,-13,85.57142857142857,17.0,Transmission_System,0.0,16.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-01,05-2022,11-2023,1666.0,1428.62,83.0,18,32,-14,85.75150060024009,17.0,Transmission_System,0.0,16.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-02,05-2022,11-2023,1666.0,1442.62,86.0,18,33,-15,86.59183673469387,14.0,Transmission_System,0.0,18.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-03,05-2022,11-2023,1666.0,1449.62,88.0,18,34,-16,87.01200480192077,12.0,Transmission_System,0.0,18.0,1,0
N18000332,TRANSMISSION SYSTEM STRENGTHENING SCHEME FOR EVACUATION OF POWER FROM SOLAR ENERGY ZONES IN RAJASTHA,,2025-04,05-2022,11-2023,1666.0,1490.62,90.3,18,35,-17,89.47298919567827,9.700000000000003,Transmission_System,0.0,21.0,1,0
